track_id,rows,genres
0vvKVl5nawPkgrBrCNJQNh,5,5
0vvyFtnV7RAy8JpBIF7ffA,2,2
0vwFmuW1yhn30SxU7l9m2a,2,2
0vwuwEWl4gyO0IdxkbLoBd,3,3
0vxlqUrmgsiyAWOHaAfnSK,2,2
0w2emroZUEoocjdVbK5F69,2,2
0w3Q3VFdrYzo24QUIGnBNy,2,2
0w5Bdu51Ka25Pf3hojsKHh,2,2
0w6KXQRbURk23AtKn3q5Wr,6,5
0w8HCs4mEIH9sGtZASV5bJ,3,3
0wEo4mwfs6tXYgCem9m9wP,4,4
0wGrTrI43CKmfzbFNNhftb,2,2
0wI7QkCcs8FUQE1OkXUIqd,2,2
0wJMDTFRqqzYfBu1LbNBeY,5,5
0wJoRiX5K5BxlqZTolB2LD,4,4
0wKeObS2mudRny1hzoq8tu,2,2
0wMGxaOeu5zZfbx3gWctMx,5,5
0wNf3Yk11625KJ6mDkEjzu,4,4
0wP19iM8ULJyV0r0LFDsDv,4,4
0wPLLfMuqG8aH8xCVAe4I9,2,2
0wVQgxYjooyzBL1c4rjfwv,2,2
0wVjZVd9dwTdaHmtypsNr6,3,3
0wYVNC09iLBVIqHB07Hckt,2,2
0wcEUeOslMI8dPB7QjUMiW,2,2
0wet4UoyZTBkgywjEUs4IS,2,2
0wf17wsLRwnnfh241GkeH5,3,3
0wfP2B33qCSh1ovHsmOhNP,4,4
0wfvJwWZ1ju6C6ieGQI9hW,2,2
0wgC0qJgCGHdA5H8bauIK7,2,1
0wgMBe5KO3Oz1gWWWdhT5D,2,2
0wkscODHkDKzOU21rIgHy2,3,3
0wlDUClcs4OEQb7DLhlSHO,2,2
0wnHWAY8fMWAeuBUQcVnzr,2,2
0wnZAXlg3CPUgAKFQblzff,2,2
0wp6ckRomrGJq2fD2CFOQE,3,3
0wpJR7m3gGrywZbmG20Oai,2,2
0wpcRLephj4UkW7QDeu7tc,2,2
0wr1v0WSbEnmOm0B22yYHz,2,2
0wthcJKwYDqae4FQwTlc3O,2,2
0wudSD7pYVahoABgwBVsnA,2,2
0wvBJDXwnRtHGp4NL9hW2L,2,2
0wvIGFIgbyz4JNwQhZgTv2,2,2
0wwurbloAiMd8CcLUuZJxB,2,2
0wxGIpOZbDR4RGy1sh3XhR,2,2
0wzRcekWyVCSyPtlPOeJau,2,2
0wzThSEGQOnrGtFnyxGSMZ,3,3
0x0iBUW3dkKC652ja6RNcc,2,2
0x37bUHqB4qJrJSr8iR2pO,2,2
0x66nbDEEZtWx4qJdILucR,3,3
0xAq1IF0WA9321vHUUP4yG,2,2
0xCaQb8CfEuBCBZANmpf5b,4,4
0xD23i0X1WjqMSYIxRfO80,2,2
0xERMvJD8djz1ZBjPSRLvM,2,2
0xGnsciJBQYbMQUSUAFZkt,2,2
0xSqHQ5wv80hNkpU50vPc7,2,2
0xTsllHxzqwYrsPUcruf72,2,2
0xTt4ZNGExjOuzHKVHr0zN,2,2
0xWBhH0LfhRiz6P0LJBpk0,2,2
0xYP7bTGK7N3F3P8y8harU,2,2
0xaKeBp5xP2o0fsPr9iDDH,3,3
0xad4yuDkjVlI53EIIkoIW,2,2
0xbMRcMFqxJq1Wa7tvWPtn,2,2
0xchuOuU0MqjKaUrzIPrCv,2,1
0xgdVxRQS6s35MtlrN3P4C,2,2
0xjwF61ise1AWqdIEuodb8,2,2
0xkGTPTijMU84dtHr3KQQi,2,2
0xlsIZWwkErSWdDn8X3JFV,2,2
0xlyMQ56pZAoGuLCs7GH90,2,2
0xmWQKzc5m9rLv2ucDWxwD,2,2
0xmj64EuXxYxGXbpP8M18X,2,2
0xrkyEMkG4dVa5OMLQZOX8,2,2
0xsbEfKgnxpXs1IRAbEnUY,2,1
0xsfZgm2hJrJfflKHwAVU4,2,2
0xytfctyaudqnrQujHIz3s,2,2
0xzI1KAr0Yd9tv8jlIk3sn,3,3
0y0sGn9Q6DehWp0mRujVy6,2,2
0y1QJc3SJVPKJ1OvFmFqe6,4,4
0y5ZLV36KZq52ZGfkEgkcA,2,2
0y9HijI86urtAmbpnaN8ty,2,2
0yCWDaAgOtg6TKlNCg9rwA,2,2
0yGEOYpUwQfR3Bt6rPz4lK,2,2
0yH7RR6CPpidfHe6KD15WV,3,3
0yIBJr118iSEQz8L2SxWQj,2,2
0yJYYdWIQ0VR1Zz4CAweO7,5,5
0yNVFu81jqC3eAGgxLpddH,2,2
0yRvriGKbxXnFSMlULVczB,2,2
0yYgUPbdBnA4TmYOiD1lLc,2,2
0ybDYDwTq51aP5pSTtbep1,2,2
0yc6Gst2xkRu0eMLeRMGCX,4,4
0yciGxyHYjntJNmAj0ObzK,5,5
0yfEVvAJCc5KWMbZF7yvLW,2,2
0ygvZpFhwpSoQl8mw5d4jg,2,2
0yktt2FVBf1uPKzORvlXiv,2,2
0yowbJnnbTLpr99f9l1uba,2,2
0yqNGfESkxfNgc11ouwykd,2,2
0yqrhHrcWLMjBylHReDN5u,2,2
0yrCxEoGU4cV3CGr0sc65J,4,4
0yrlRdgnfEFvk5zlZ9yCKy,2,2
0ytvsZOerGzUWfHXVT2Sgy,2,2
0yuJtvXsapVOQfNDYxQ5mw,3,3
0yx5NqfsUHUqkcPSyRiGa5,2,2
0yxKN5WPYU5N5CZRA9PbB4,3,3
0yy3WShigK5eqAmhS4aRwz,5,5
0yy8QwH9OOgeF3CBeUDguR,3,3
0z2Avp7PJ31q4Cvp7GyH3R,2,2
0z31CUJwk1u8ICIPvsD9Jy,2,2
0z36xwxw8zG1kBtQuZNYMU,3,3
0z5EJolHD3zV6W17tigtP7,3,3
0z5x3VmmQ7cyTeOP7VAf3T,3,3
0z6BBM8lek2dzvnuIOX1Wx,2,2
0z8hI3OPS8ADPWtoCjjLl6,2,2
0zAP6dNWTxFl774n6qjWNO,3,3
0zAk27oGo3z1cKjX8Q4aj5,2,2
0zEVUnFsZBYnKk2goNUWQH,2,2
0zFComc9VzjCKWm4PSbIJk,2,2
0zFcYzwaLbJAhg7bvSVavv,3,3
0zFhoECet3vpCJ4xACjPqK,2,2
0zGLlXbHlrAyBN1x6sY0rb,2,2
0zGnDcTwcR85dMKmhftA0C,2,2
0zHZSO80CTxNtvtRhveHRJ,2,2
0zJbt1VyUwCmUXyo8tSU7r,2,2
0zK545STj6P7qbFSpCK9pp,3,3
0zLv81RNFByXTZ3wu91y1R,2,1
0zcISkfQxGkJHxpziO8fu6,2,2
0zdzgfhY18Au7dD1hOrTrX,2,2
0zhGFpuiYroEopRgqD04F5,2,2
0zhxUjkXag9iEFccaiua4a,5,5
0zi6JoI0lSxdb9yboxWSZU,2,2
0zjORbo98bRxMmyS3wzeKW,2,2
0zlaa4AmbFE7MVDijsyD9Q,2,2
0zmOnwMT92MMZxfE04TbKt,3,3
0zmrF4iO4zaaJKQ06Yb6GO,2,2
0zoGVO4bQXG8U6ChKwNgeg,3,3
0zpEpdoYYyhBEwgfsxqVVe,3,3
0zqBZqm5czQ3A4EoSdKFHj,2,2
0zqWV67DuqFzLXiLJsAk9Z,2,2
0zsA45R0SQPfqC5TyDOqY8,2,2
0zt8GJzgYpifvQugGDiuTk,2,2
0zt9Ug83PbMEkJBgSpwdqZ,2,2
0zxgHGktc814fwz84UpFLJ,2,2
0zzVTGyRrWpQu8Fr28NRAv,5,5
102rhgJ5PEFt62e0PumSF2,2,2
104buTcnP2AsxqB7U1FIZ4,3,3
106fpyAO4qjDIA1bcaXp6N,4,4
107K6xieSp2ihzoA2vTv2q,2,2
1090OWoP6JTpYAaSSEBvGy,2,2
10ASBwZsp7oUUDsJEYz3uS,2,2
10AsRVRdU07cMAFHeGYO3c,4,4
10Dtu2doQALRkGUbZj4WxT,2,2
10EpXLXKHmNSVKvX7A5hg8,4,4
10F7heFOB5AW5YNQdJPKnq,2,2
10H73uxnyBpBdBXJxK8OVO,3,3
10KfeBlwx6L5lTwqlo6mA9,2,2
10LCC2yUHBXPoGLRoOi0w8,4,4
10LfH6Hkt06jYjXo8FGecm,2,2
10Nmj3JCNoMeBQ87uw5j8k,4,4
10P1Cy36hugYDFTZPCE9Bk,2,2
10Q3ASy9okYt85040yV46c,2,2
10REoqlHqSR42l2v2ZKwTJ,2,2
10SRMwb9EuVS1K9rYsBfHQ,2,2
10UmwJAOxFM9XdTp6stN1i,2,2
10V96IBSJJjZPAS4fcKEmn,2,2
10VHztYhhjtQfvzNjlLFbx,3,3
10W1EKevoLCOrlDeXOM2AX,2,2
10Yob1C4unUkR7kYChPAJs,2,2
10d4n3B7NOZxxPs2uEBIDE,2,2
10dvxvLEh54eOaFr9bvofG,2,2
10ek2hmSZSB1MxXTSLWV78,3,3
10hG4ZlpIUGvcZESL6Uhxx,2,2
10hMM5nsZQf66ldBlgWBfG,2,2
10jeJCMEgaKWHHeDL1bJJl,2,2
10k9teyEyRep55WEzxz5oc,3,3
10kHKrWmrGJG1J9xO8HMDi,5,5
10kVkdx0enQ9K0b0INQpPM,2,2
10l4eK1EkaXCV5xHfx0jgd,2,1
10lP5x0csV13P1aZyLYADs,2,2
10nyNJ6zNy2YVYLrcwLccB,4,4
10ohUdSA7ZKCSeulKs1ciP,2,1
10rChmECwPcvTTj4w07hq4,2,2
10sfOEITbOKbwrChws8lyD,3,3
10tEYe2Rj3SExl0zS2HrDP,2,2
10tWekrcBpZ8Nh3vHZxYJY,2,2
10twrq4TUN6ThYX8fHTlab,2,2
10xV5l9nhLvFpR8mqzs0bL,5,5
10yCOAQyCTeG42AKEKL0sl,2,2
10zfQIoFPJJLTz97BTCivL,2,1
113xf7t4qNM7038YJvauik,2,2
115R7u3I6ICJNKI6ErESlp,2,1
116H0KvKr2Zl4RPuVBruDO,4,4
116TL4IRl78Kj5qXMyMwSw,2,2
1170VohRSx6GwE6QDCHPPH,2,2
1173MC1nfbaA5h3kEatH4R,2,2
117gRrOjnRkMCgWxNtDNSv,6,6
11BAVEGi1ivJ6JWLqKUNrZ,2,2
11BUFxLtMAVUtJaTnNK8Ey,2,2
11C22pEpoh1voyOsZ1SdkX,4,4
11D34qsYDowIcDVzJaHz1X,2,2
11HWKbhBZTW69ZJbAXlFVe,2,2
11LmqTE2naFULdEP94AUBa,3,3
11MSEhq5iXRC4mFgezdaLs,2,2
11Ojp7JniVvwd0gmgvyKkd,2,2
11TK5KLtLZUdKr1C549bAw,2,2
11TQiyteH2AdJKhxraxEKB,2,2
11UF6aLWbnCaWM0V7CezX9,5,5
11VwZwNF29HrqwalYUMitb,2,2
11X4Gw3T4hoktVruLgTnm1,5,5
11ZLv1ZO8hTOkCZqkQ1qCR,3,3
11eWp7aUhs9RShuCrnglDc,2,2
11fNLqDB47gMKj7BHhR2Qr,2,2
11iIikXxC6NP0Ma8vMD27x,3,3
11iiMB7TmFTtaXT4YJAltw,2,2
11j7AtNPZNq6BUQhAYrWvC,4,4
11jMqNuaE2vTsBBjESguoL,5,5
11jRCxY01k9jvCdUru0EeP,2,2
11lFSEnkj3810ojPLj53RO,2,2
11lz5IuUrg2qVuNrGPRVq2,3,3
11n8LudggXuZXmldSlAadR,2,2
11oOZ7gWk06lQxZeh6styk,2,2
11oRhYmKwkh6iUTC521TSk,4,4
11puF5deuvztUHvqNPu0Vr,2,2
1235OqEAiQvJp7jAmc96dN,4,4
124JkEAQHd3zW24qAEcgbw,3,3
127PerKvmbU6uTddgKjLJg,2,2
128BW48JmONhjYQzUUwigC,2,2
12AJRjW79qbZktCDpMifs5,4,4
12Dov40hSJdrgS5uHGKNP3,2,2
12F0tVmsEciTq6HImEbE2k,2,2
12GcQC9YI2VWwPGxnmrSlJ,2,2
12IT9FwJuLloQ00BBqrqh2,4,4
12JXx8U1YoOyvjE7BJy5tx,2,2
12LOYGBr0T0IqyuhEILYFh,4,4
12OsvBfOiDALF8VjMtYzQm,2,2
12P8gSLA1zX3GqKjyAvUKy,2,2
12QphPukpWDR9w1iimddfP,2,2
12SNxpytVKahQ25nOTpbFX,4,4
12VpUDWl8YJmLiOurn081M,4,4
12WLT3O9PvyLDPz65JcWmk,2,2
12XAcd4rKXY5S68laQxJu1,2,2
12Ypr3PCVJ2i7Uwz93q1Vl,2,2
12ZIRTS8x9RBgasDg3q27J,2,2
12ZQDjdwqcnLjYPehMwZ9J,2,2
12b3bKEbdjtL1Ga0n3ybzK,2,2
12cG3BUpk6PzLAzWK0mryO,5,5
12g9IeQzX7xECLNxz8dpb5,2,2
12gp9XggBAImRaqz7ASv9u,4,4
12gyCnkTZFvPoF2vJBbKlK,2,2
12h3MmGaan0abls3Xg1Mpy,2,2
12homE4JpBey5cckgoepR7,2,2
12kesp5ZvTymcKMcTdKLPH,2,2
12n9WBfLII5EdQFzQiQFqv,2,2
12pdXFcruNcPUbZypKUDgz,2,2
12q6GsWqd3fWonMJUxApFi,4,4
12rFRyTy1MVZI1EvFbI761,2,2
12sPGeSWgxY2zpPupFYIrZ,4,4
12tw0TYIJMf1bowLBYWqTp,2,2
12vaH8QiJNwIc3F4O0IYJp,2,2
12xEvLcLawXJUs4ANGYdxZ,6,6
12xfRpp5r3akA2BZFPEVwv,4,4
12yMBcVTUmAweo1eZPmWos,2,2
12zekfTE19F1o8kPAKieSa,2,2
136K7vs8qhkpWfKmculLG3,2,2
136aPK6JVBoJe4PVTqdOBP,2,2
139nCjBRQCLgnWNRxBKAC7,3,3
13AHWCWfqyjhfs4AOjIqdD,2,2
13ARK2D0TBE26wVOqh3pJQ,4,4
13Cl3XIn5yPJwbVilbRPNb,2,2
13DqxJiOQYYbgcFVhd8Rtk,2,2
13EDKAhP6DMS7dV7z95tgH,2,2
13H3jef8bfXNHUab8NOem3,3,3
13J9mjAQNq6vmq0ni3PmCA,2,2
13JYeTnxWhXJcwjogYSraT,2,2
13Mkm26hUhmdgjRjiPZ36o,2,2
13ORo6nuNhNLniacmJVocI,2,2
13P5rwmk2EsoFRIz9UCeh9,2,2
13QlmzEg89fD2DmW3f503g,4,4
13SgfMDRRldjdxzd6eKpQm,5,5
13SujS16XOFJx43loXNzZe,2,2
13Uvqll8OQDjw3wDweIK9y,2,2
13VcHnE3q5TRU5ig2FcbOP,3,3
13W4Zc0dy3tzOzlKyuIsMh,3,3
13WxzbRxMtdv4IfJlwX5K5,2,2
13YWp1iozoy7YACZsRqRnK,2,2
13Yj4hoE3dDXk5kY1ZJe4O,2,2
13bxvI8AveCg4FOJTCULnb,4,4
13fHL98xB2yE18abme2NbU,2,2
13kyMXTpiIQlwLBMEyOBkI,4,4
13lUhE5ppZ8srSnaLoK2ky,2,2
13lZDbwonGhOflQLQIfdtZ,3,3
13lcPEauPnz6ynDJIfHZAR,3,3
13n2H7IIDPs0w0NkFOWBwf,3,3
13no7E4dn8VAjVTqWF0u7O,2,2
13qGcgZe2DoDxPwXbbcbTg,2,2
13ssrpQNIvWrC07irugQzx,2,2
13u4qQ9xi2DFUUZY5yRVkN,2,2
13wIQbwSuQ4YFvDvtQgSVc,2,2
13ycW95Yd1oKoCAQXAWvTq,2,2
13zDJQuwV00GslorzFPksN,2,2
1418IuVKQPTYqt7QNJ9RXN,2,2
141GeeQQItnC1sH7gXUDlf,3,3
144VylfhBHydi2xvqy9yw6,2,2
144Yxmjq9xQZjJx1QegH1N,2,2
144adL7pGHEWRwute2wxzZ,3,3
146reVUYzTsbR24vCePtyQ,2,2
149dWfm2AUDf6WIwJs2mDn,3,3
14BH4qO7pgCmIe6mgLKOK3,3,3
14BMBNRzv24eG6OKoIgPfP,2,2
14DLzsFYQOK3195eshJ3Aw,3,3
14EXZEog1hW97d6yz8ejih,2,2
14GkOLSlvq2Q09fFbIgK2u,2,2
14I9CpiA1CMTdLga8SKAjJ,2,2
14JG4VbsqeLsFuDJlkybOT,3,3
14KRCsp4ZjQbw60d0DKxoV,5,5
14MRXBE5YZoB8HRWf9Zn0I,4,4
14N3tALR3Mhf7UHpJRKk4L,2,2
14NiShC5b46yQxBN1mu9VJ,2,2
14NpvXesWBABlBvKhrZg53,2,2
14OePRS8B28wHaZ3g6sv9w,3,3
14V1UV2qRaZaSNx0XNIxbL,2,2
14XaLZBDGnMY4313d4G51A,3,3
14YRlgVNiKHu0Xts9Xexbu,3,3
14ZKDLMXidw9jrzWkK53tL,2,2
14ZoSQzMmy8LwCmCt7NynJ,6,6
14ahZtLV5yKtqQATTfQta0,3,3
14ca1ksf8GSu1RgeJaFZDF,2,2
14coUnNtseR1i4qRQMtuoP,2,2
14dJexYlvd3t3XAtD1pYW1,3,3
14dQwnD6PvQ9aT7rfN5oOI,2,2
14ee4tr2EALjOBRLutlCl7,2,2
14fIlfcmFPlj4V2IazeJ25,2,2
14jEv2xc6r43y0Nm2ymswN,2,2
14nCmHYgynAWAvOrB1vvOI,3,3
14qPNe9WNrBJFeweWlkUgU,2,2
14rSIgekMulAiaXhvGfWvt,2,2
14rZjW3RioG7WesZhYESso,2,2
14sOS5L36385FJ3OL8hew4,2,2
14uKsvPJ0quzQvdB6f7Dur,3,3
14vexXpojwu3mG1S9fqHmL,2,1
14yYVlxDi7orbwheBXqIPt,2,2
152vVEXwvqA107UFPqb3gG,3,3
154lbtHSyyOt0ao2QwbE4n,2,2
158ETs8mtorXxJyGcjV3oH,2,2
1597WGPM2yBKrpfn5sOfwN,2,2
159xvbYorYT12WDpHe8bD3,2,2
15BFn2VmEtonsXfNL1lUmy,2,2
15BIjaacvCfjggc0PKu07B,2,2
15BQ7vEDv2LJuh8TxWIhtd,2,2
15BlympuVSfZFROojEMY2M,2,2
15Br2J1kEKCNXCuDtxtfFf,2,2
15C4q7G41cgBApe7hinKc3,2,2
15Gx9EfVLZ4lx5dzWEFair,2,2
15HNdxGKNCIO9pgaY4n7FU,3,3
15IuOb99czEVjmWHXCEGBJ,2,2
15Ms8h8ifZwCdMTQEM3BOI,2,2
15OCqNPYoLziEAsbVnqRj5,2,2
15OwisPfzn1zVzz2NpEhKp,4,4
15RXL05X13S8iZaQ9LPKOj,2,2
15VRO9CQwMpbqUYA7e6Hwg,3,3
15VdA9VVerdeKpEJjRfJT4,2,2
15blW8gWnwnu96IVuHnWs2,2,2
15iosIuxC3C53BgsM5Uggs,2,2
15kWrrwlkBNJnTYDvyYfBS,2,2
15lzXkV36tS2YA5RIUK6JX,2,2
15ocCvf4JiWCna8AGCrdyH,4,4
15og0pCEcTFWEXOFKdcJlU,5,5
15vzANxN8G9wWfwAJLLMCg,3,3
15wfVCTKuPvBLtYakoBntp,2,2
15ymCBGBgIGXLPNKMbA8k1,2,2
160ZVib9V9nS6ghSxpUJx1,2,2
161DnLWsx1i3u1JT05lzqU,2,2
162NlD4lTeZK5Ti7FGH4RE,2,2
164OhifL9Eld1xMaptReyR,4,4
164OriBVFeVRcwOKdglRRb,3,3
164YLgHJYhqOEYUcAc93Xz,2,2
169n0UZ3Ffun6EIBO4i2i3,2,2
16AWPFcIfmbrYvl4hjOVHD,2,2
16BGhwv8wYXkv2mMJF7ryv,2,2
16BU6Ue3B2TeDwI24vmUmn,4,4
16D5bGymrzpi9ZlnYXB5ql,2,2
16D5d14hKxxHkKX7M1aqJZ,3,3
16FoyabyqWiC4G0crZDt5Y,2,2
16HvU7Y8TNgVjzm987FIco,2,2
16I4GgcIDiTp8AUYsUjTfb,3,3
16JJiVvV0cBmo93lIivZKq,3,3
16KGKcnBVmYSZbmLEqQZ4w,3,3
16LIPBbLgc3KFg3tSsQoFU,2,2
16QKHy8t8ahorxJd2Gn2Eu,2,2
16UQJHO164ZQ8W2y7O7Gp5,2,2
16WngPBW0UBCNILvwPjldQ,4,4
16dkWKIlBsfYTISCVuDs0w,2,2
16ejic4tkC645g8FwuqIHA,2,2
16f5nKCHNOL2NjBA45xIoH,2,2
16fwY6w5p0f0i8mPl6pcsR,2,2
16gW9O8A4rIMx5OOVlzsSn,2,2
16qGlEtbDQW4IFcRsIjmwm,2,2
16qPkGAjjtZ9dKuSUwpFB5,2,2
16sVMC69olraqLc5i8shvO,3,3
16usJl9JyY13eBN0qj95uC,2,2
16vUi9v6tfDX5Ke362uY4u,2,2
16wcqaM2abvltq2RciqfYZ,2,2
16xB3vOZZwhq0TCnuOqfEh,4,4
16yvB7exWWUBkZ9fFkLVMI,2,2
171lZBEaiKMrV9V8c6QvPE,2,2
171luCSfSTBnaIVnfTVbS6,3,3
174atZQ0R42OWEl4qt8znU,2,2
174gCegpUjug5Z2yQ8ectM,2,2
176hBOHzslVQTEF7VFmASt,2,2
1797zYiX4cKosMH836X9Gt,3,3
17C4oPQ3sTpF11pi9yvGcs,2,2
17E7pOkJUrPX6J9DcKTXNW,2,2
17Efhyf4A96n0EFXKeB7Ya,2,2
17ExHVQYfJBlTSnbidz0LQ,2,2
17FkpdMt5cnKMPqlCVm8yF,4,4
17H5BFEUB0tMcQfJEcDSwH,2,2
17Iq7ApAAlNFD2FkY2YtsV,2,2
17JPoL8niK2UzTEbwqPLvf,2,2
17LGEj5jCelIqcp1zHhyvX,2,2
17M1JFSr2eEvo5dQnCIQim,5,5
17OzwixEJc4MEjKjF2KSSu,3,3
17PGQK2meDHoEqSHnWmPJ1,2,2
17TjJhR1wrGFW58aJnHpNC,2,2
17UVxL0MYEmKzXppfUL5in,2,2
17Ya2vsIJmIekLf9L0Izmw,2,2
17bGtGqqaXOgVnhnfx5NlE,2,2
17eeKDTWiREsr23gIYahtE,2,2
17ejRbr6B8l9zdqgCZsn4m,2,2
17i5jLpzndlQhbS4SrTd0B,2,2
17iXm4MsZHcK3YQMLdoK6Q,2,2
17iwvf7pe7BSrDncxulrPb,2,2
17jkqGy5v8YMNRxhnegd6G,3,3
17lu4tymfnhmcIDlzBbtAb,2,1
17opN752ZQpNuoptelsNQ1,2,2
17pKBF6PSmtlRxIgdTAkVn,2,2
17rWVgXfSg9YngQ9GpeKlq,2,2
17rejvl74nQobqENTr7NgO,3,3
17trFB93d2q6bIMVRfOPAJ,3,3
17vet66oUJBu8wqbMos7Qc,4,4
17w9YzwFHZH1BfzTDIRiw6,3,3
17x6eyS7sD6uqWfc8yn1EY,5,5
17zGkwutNrdgAAfC61QLWF,2,2
17zYYHdsOE7Z9XVQJEiaHd,2,2
180dhbdNIGPGnRvl70ptqT,2,2
185espHo2bItrvYrUUkDhe,2,2
188hS38eydh94oO6rjiB81,3,3
18AJRdgUoO9EYn11N7xzaT,3,3
18D08bgPEem469x1bjxIXM,2,2
18DA9kxKKd4pjjdanpDTaa,2,2
18DsVnI5lVGCH0AHA5YiIx,2,2
18EfjSH1r9Jf6vx52eby5c,3,3
18Eu9puOprFj4acahSyF1d,3,3
18FsuqmAETaK0MDWqLLK4G,2,2
18GiV1BaXzPVYpp9rmOg0E,4,4
18GyOllB82uQAy7C03p5i8,2,2
18KVIouF8klKE9HdqdpUxd,2,2
18Kt9lI9qQK5hUHtaIPOP2,2,2
18Lb0yf7HlgETLgfaBG6eV,2,2
18MlLrfCkYOnKutil99GwY,4,4
18ONQnZsstfBATeq0yusPN,2,2
18QDw3hCsKrkPDyTme2kEJ,2,1
18UDolpvPEqVzIE69xobUQ,2,2
18WI5LEikfhXo606KbapYf,2,2
18Yyp3ut7I9neYEfNXkhfB,2,2
18asYwWugKjjsihZ0YvRxO,4,4
18b3M1rEHsIHAqyrUxttnq,2,2
18cCBvygH6yEFDY0cYN3wT,2,2
18eXMWAPvqVcBY8Wt7F6QP,2,2
18fjez7hjQ13XLSRqgtven,2,2
18hPvq4l7aiolR6NenxBz6,2,2
18lJtRd5zSqezlKjD5treG,2,2
18lSBq4bUQg32GeQ8gIu1e,3,3
18qbcoPDMyUrQQ422XAskt,2,2
18rHGxr6QDiPieSTo7cUGL,2,2
18rI489dTiiDiBSWMW0TSu,2,2
18sMrc6WLXCCxG1i8BLpCz,2,2
18twglRl0wFIIMtFOy2CHs,2,2
18tzenBUBfhF6Z15SGiGPk,2,2
18uwL0vNUanqZH0ro2QcOP,2,2
18wdzUDXJyfXU0TmI9ePvy,2,2
18ywhG9EvuMMUIdUWxEqp7,3,3
1910z5NqrGoJ8SuKWNu19D,2,2
1955ZZJe1TzmSR0TomnNjI,5,5
195Ez26qzXA0l6M1fcXayl,2,2
1964zxkJByManoIYrUkSHU,2,2
196ZNihAwp7y7Ao4YfSdIx,2,2
197CWknsQggubzqaiuTt9o,3,3
198v7BbjXn2GTeI4NkBN39,2,2
19BMNNjQ3Ou1H9xKtUTmo5,4,4
19BiYYfuJXWWCPD3PITGxN,2,2
19C3bmijuVj9xJdXvPhQsa,3,3
19CKLFb8SrjZ3IlpalE3RU,2,2
19DhbcqPx96nCoPvm6ViUV,3,3
19JzJOMs4wkuKxY8WEOMea,2,2
19KasQimP54W84da8wMkDe,2,2
19L4q6RZGQBAM4MGnqQx7R,2,2
19O4hCGGm95UhvIyhwnNT5,2,2
19TSNGmvdTtlxYn4YqYUMf,2,2
19TSZedtW2YMsqkYeVleCv,2,2
19Y7tHKAr0wvBXrTgOYNrs,2,1
19eEiDedMPwhsCSVzoYKju,2,2
19gCnDoMbugHhF7eMpLpe1,2,2
19kiEGUN1df3omU4ChyjEX,2,2
19lT0l1OBkLtWI5iE5zORl,2,2
19m23w2ANVhtB7rApM6pbN,2,2
19nIwUJ2K8fSF2VUoOXEUM,2,2
19pChrR4hwdINqoOFUo2Hj,2,2
19pZBVcKIpZe6DqpzTEPCM,2,2
19paG0MgMB5nYjl6Q56aWQ,2,2
19u7ucz8tazDZL1daf5y23,2,2
19uA0MIGsb1xmR19yx8oTr,2,2
19uV6FQniZrbWtDPvBisIB,2,2
19wt47erWf03RJaFe1lbLW,2,2
19xCyaXBkWUkzn4vNIOVzH,2,2
19xbUAm6Be8twhlz5DP5DT,2,2
19zJggaQrCRG3AibCbjXcJ,3,3
1A2MvoVOlxlPlPKJGrKjGY,2,2
1A42o35sy8P3UQgm6ArWGD,2,2
1A46STanraigBtVHIHtOdm,2,2
1A6ETm7oNSZ5SRr6uuvKdx,3,3
1A7HCMpZJkM0MciPld3ob4,2,2
1ABzvnkHLpLaIN7VlB00LJ,6,6
1AEYT6VxrxXPMoQUxsY0E4,2,2
1AHKz2rFjUWKyC7D2nir5Q,2,2
1AHa2iLVTyjMisXwg0oMh1,2,2
1AJ4HIL7Aj9hXjl1plAkJk,2,2
1ALF19nT37rRaJ9frQq35e,2,2
1ALSR5ZNQa1xKwYclDs6Ry,2,2
1ALzDZBUiQtf9UmEYRKtMj,2,2
1AM8QdDFZMq6SrrqUnuQ9P,2,2
1AMh934qstjiAIJADKhkCa,2,2
1AO5q3PNXDWNwgern0S2zt,4,4
1AOWSGUA9YCuWRq5mZS6v1,2,2
1APMLD7JwHPdiWFObXKqXP,2,1
1APgkkfiW1BxlzAzg39Nf0,2,2
1AQH4K1OX1KHbTt5ojMonp,3,3
1AS5FdXDi3H7zJrU7wo2wA,2,2
1ATiZWaQ3xKkXhnBUL75rV,2,2
1AXFNVpfZkoclEwmmPCL7r,2,2
1AapIlVhixpMUU8aDHDXPa,3,3
1AcoISuZA2tq5uFOwRA7yu,2,2
1AdYZ6X00nXmO613Y7GJOl,2,2
1AfCr2crYk0KtVxUqDbhDX,2,2
1AhTJuf8NnyCcXuSiEa1HP,2,2
1Ai5UrDsntCo4nB1xEq9HW,2,2
1AjJhhtf6JR3wanmu48lAM,2,2
1Ame8XTX6QHY0l0ahqUhgv,3,3
1AmjPmlSpm2UvK5ws4HT6l,2,2
1AnHrytA5dLlTpioOamUiG,4,4
1AuUdDcb2F6rXXmNERetsC,2,2
1Auq9Y77qiEMohVa8mVBAm,2,2
1AvExk0siZqO5zIUYYzYX3,3,3
1AwVVK2Qxqwmm0hxj5d8Gs,2,2
1AypLOhAhLxEDCOy5XGxLM,2,1
1B0FEDRzzN5GP7HGZZfNQl,2,2
1B2Aae2JycRBA9WUojjV43,2,2
1B2WTE7h8EJq03pzY5y40K,2,2
